"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"MALE",79,"PRIMARY/NO EDUCATION","MARRIED",968,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",173,82
"MALE",36,"POST-SECONDARY OR HIGHER","MARRIED",2700,"PLEASED","MOST PEOPLE CAN BE TRUSTED",50,"NO","NO","NO","ACTIVE",196,100
"FEMALE",16,"PRIMARY/NO EDUCATION","SINGLE",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",8,"NO","NO","NO","PASSIVE",168,56
"MALE",58,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",182,115
"FEMALE",35,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",150,60
"MALE",52,"VOCATIONAL/GRAMMAR","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","YES","NONE",167,96
"MALE",63,"PRIMARY/NO EDUCATION","MARRIED",2000,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",175,117
"FEMALE",32,"POST-SECONDARY OR HIGHER","SINGLE",2500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",167,58
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",10,"NO","NO","YES","NONE",184,65
"FEMALE",25,"POST-SECONDARY OR HIGHER","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","ACTIVE",164,62
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",185,88
"FEMALE",65,"SECONDARY","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",154,58
"MALE",25,"SECONDARY","SINGLE",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",15,"YES","NO","YES","PASSIVE",176,68
"FEMALE",82,"SECONDARY","WIDOWED",820,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",172,65
"MALE",28,"SECONDARY","SINGLE",1800,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",178,78
"MALE",61,"POST-SECONDARY OR HIGHER","MARRIED",10000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",4,"YES","NO","NO","NONE",175,70
"FEMALE",24,"POST-SECONDARY OR HIGHER","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","YES","ACTIVE",170,62
"FEMALE",64,"SECONDARY","MARRIED",1100,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","PASSIVE",160,75
"FEMALE",42,"POST-SECONDARY OR HIGHER","DIVORCED",1600,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",116,58
"FEMALE",39,"VOCATIONAL/GRAMMAR","WIDOWED",900,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",161,70
"MALE",62,"SECONDARY","MARRIED",2536,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"YES","YES","NO","NONE",168,64
"FEMALE",30,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",168,80
"FEMALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","YES","ACTIVE",173,80
"FEMALE",30,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"YES","NO","NO","NONE",162,65
"MALE",34,"POST-SECONDARY OR HIGHER","MARRIED",3500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",176,76
"FEMALE",39,"POST-SECONDARY OR HIGHER","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",33,"NO","NO","NO","ACTIVE",161,54
"FEMALE",71,"VOCATIONAL/GRAMMAR","MARRIED",800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",160,100
"FEMALE",47,"SECONDARY","SINGLE",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",160,56
"FEMALE",81,"POST-SECONDARY OR HIGHER","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",150,55
"FEMALE",52,"POST-SECONDARY OR HIGHER","SINGLE",2000,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",3,"YES","NO","NO","NONE",162,50
"MALE",74,"PRIMARY/NO EDUCATION","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",168,85
"MALE",36,"VOCATIONAL/GRAMMAR","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","YES","PASSIVE",179,94
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","ACTIVE",170,76
"MALE",59,"VOCATIONAL/GRAMMAR","DIVORCED",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",167,70
"MALE",51,"PRIMARY/NO EDUCATION","MARRIED",400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",178,85
"FEMALE",70,"SECONDARY","WIDOWED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",167,66
"MALE",63,"SECONDARY","MARRIED",4000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",12,"NO","NO","NO","NONE",170,75
"MALE",33,"SECONDARY","DIVORCED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","YES","PASSIVE",180,86
"FEMALE",76,"SECONDARY","WIDOWED",880,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",165,70
"FEMALE",40,"PRIMARY/NO EDUCATION","MARRIED",1500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,75
"MALE",63,"SECONDARY","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",165,84
"FEMALE",34,"SECONDARY","MARRIED",400,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",155,56
"MALE",83,"PRIMARY/NO EDUCATION","MARRIED",850,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",169,100
"MALE",22,"SECONDARY","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","ACTIVE",186,83
"FEMALE",62,"SECONDARY","MARRIED",1500,"DELIGHTED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","NONE",164,76
"FEMALE",42,"SECONDARY","MARRIED",800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,80
"MALE",68,"PRIMARY/NO EDUCATION","SINGLE",600,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",160,69
"FEMALE",68,"PRIMARY/NO EDUCATION","MARRIED",800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",25,"NO","NO","NO","NONE",160,70
"MALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",184,68
"FEMALE",21,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",164,56
"MALE",74,"SECONDARY","MARRIED",4100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",169,71
"FEMALE",30,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",168,58
"FEMALE",32,"POST-SECONDARY OR HIGHER","SINGLE",2700,"PLEASED","MOST PEOPLE CAN BE TRUSTED",8,"NO","NO","NO","NONE",160,58
"FEMALE",81,"PRIMARY/NO EDUCATION","MARRIED",870,"TERRIBLE","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",152,52
"FEMALE",51,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",165,75
"MALE",22,"VOCATIONAL/GRAMMAR","SINGLE",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","YES","NONE",178,88
"FEMALE",52,"VOCATIONAL/GRAMMAR","WIDOWED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","NONE",158,39
"MALE",21,"SECONDARY","SINGLE",900,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","YES","YES","PASSIVE",189,83
"FEMALE",57,"VOCATIONAL/GRAMMAR","WIDOWED",665,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",156,70
"FEMALE",63,"PRIMARY/NO EDUCATION","MARRIED",800,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",3,"YES","NO","NO","NONE",158,56
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",7,"NO","NO","YES","NONE",185,77
"FEMALE",40,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",164,66
"FEMALE",86,"PRIMARY/NO EDUCATION","WIDOWED",1000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",162,65
"MALE",23,"VOCATIONAL/GRAMMAR","SINGLE",1300,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","YES","NONE",168,68
"FEMALE",58,"SECONDARY","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",2,"YES","NO","NO","NONE",168,55
"FEMALE",75,"PRIMARY/NO EDUCATION","WIDOWED",830,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",160,79
"MALE",43,"PRIMARY/NO EDUCATION","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"YES","NO","NO","NONE",174,63
"MALE",64,"VOCATIONAL/GRAMMAR","MARRIED",1700,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","YES","NO","NONE",162,53
"FEMALE",87,"SECONDARY","MARRIED",1043,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",172,80
"FEMALE",90,"PRIMARY/NO EDUCATION","MARRIED",2200,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",166,100
"MALE",59,"VOCATIONAL/GRAMMAR","SINGLE",800,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",176,73
"FEMALE",16,"PRIMARY/NO EDUCATION","SINGLE",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","PASSIVE",160,55
"MALE",27,"VOCATIONAL/GRAMMAR","MARRIED",1400,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",178,84
"MALE",40,"VOCATIONAL/GRAMMAR","MARRIED",2200,"PLEASED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",176,75
"FEMALE",30,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",164,55
"FEMALE",56,"VOCATIONAL/GRAMMAR","SINGLE",600,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",164,80
"FEMALE",17,"VOCATIONAL/GRAMMAR","SINGLE",330,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",167,48
"MALE",36,"SECONDARY","MARRIED",1818,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","PASSIVE",180,94
"MALE",37,"POST-SECONDARY OR HIGHER","MARRIED",3600,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",189,115
"FEMALE",37,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",170,58
"FEMALE",64,"VOCATIONAL/GRAMMAR","MARRIED",700,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",152,50
"FEMALE",67,"PRIMARY/NO EDUCATION","MARRIED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",163,74
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","YES","PASSIVE",170,62
"FEMALE",22,"SECONDARY","SINGLE",1980,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","PASSIVE",154,63
"FEMALE",62,"PRIMARY/NO EDUCATION","MARRIED",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","NONE",164,59
"MALE",25,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",176,80
"FEMALE",59,"PRIMARY/NO EDUCATION","WIDOWED",1100,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",160,61
"FEMALE",73,"PRIMARY/NO EDUCATION","WIDOWED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",154,60
"FEMALE",37,"SECONDARY","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",152,60
"MALE",84,"PRIMARY/NO EDUCATION","MARRIED",890,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",170,65
"MALE",56,"PRIMARY/NO EDUCATION","MARRIED",700,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",163,84
"FEMALE",60,"VOCATIONAL/GRAMMAR","MARRIED",640,"MIXED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",168,82
"FEMALE",45,"VOCATIONAL/GRAMMAR","MARRIED",2100,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",159,58
"FEMALE",24,"SECONDARY","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","PASSIVE",172,73
"FEMALE",35,"POST-SECONDARY OR HIGHER","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",168,87
"MALE",63,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",164,85
"FEMALE",28,"POST-SECONDARY OR HIGHER","SINGLE",500,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",160,67
"MALE",85,"PRIMARY/NO EDUCATION","WIDOWED",2180,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",180,72
"MALE",27,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",165,70
"FEMALE",65,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",176,90
"FEMALE",58,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",12,"YES","NO","NO","NONE",165,74
"MALE",27,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",1,"NO","NO","NO","PASSIVE",178,86
"FEMALE",38,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","NONE",164,58
"MALE",61,"PRIMARY/NO EDUCATION","MARRIED",750,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","YES","NO","NONE",165,93
"FEMALE",57,"PRIMARY/NO EDUCATION","WIDOWED",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",172,68
"MALE",28,"SECONDARY","SINGLE",2800,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",20,"NO","NO","NO","NONE",196,95
"FEMALE",23,"SECONDARY","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","ACTIVE",160,60
"FEMALE",58,"PRIMARY/NO EDUCATION","WIDOWED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",165,84
"FEMALE",60,"VOCATIONAL/GRAMMAR","WIDOWED",1290,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",155,50
"MALE",51,"VOCATIONAL/GRAMMAR","MARRIED",1200,"UNHAPPY","IT`S DIFFICULT TO TELL",30,"NO","NO","NO","NONE",176,95
"MALE",47,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","IT`S DIFFICULT TO TELL",2,"YES","NO","NO","NONE",174,130
"MALE",31,"PRIMARY/NO EDUCATION","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","YES","NO","NONE",178,84
"MALE",60,"PRIMARY/NO EDUCATION","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",174,102
"MALE",35,"VOCATIONAL/GRAMMAR","SINGLE",1050,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"YES","YES","NO","NONE",170,76
"MALE",31,"SECONDARY","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",170,68
"MALE",39,"POST-SECONDARY OR HIGHER","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","ACTIVE",183,87
"MALE",53,"VOCATIONAL/GRAMMAR","MARRIED",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","YES","NONE",182,77
"FEMALE",58,"SECONDARY","DIVORCED",2000,"PLEASED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",160,70
"MALE",68,"PRIMARY/NO EDUCATION","MARRIED",1140,"MIXED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",164,73
"MALE",45,"SECONDARY","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","NONE",176,98
"FEMALE",54,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",154,78
"FEMALE",66,"PRIMARY/NO EDUCATION","DIVORCED",1500,"MIXED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",168,85
"MALE",67,"SECONDARY","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","YES","NO","NONE",176,100
"FEMALE",77,"VOCATIONAL/GRAMMAR","WIDOWED",1100,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",162,72
"FEMALE",74,"VOCATIONAL/GRAMMAR","WIDOWED",1222,"PLEASED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",165,88
"MALE",30,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",2,"YES","NO","NO","NONE",180,75
"FEMALE",72,"POST-SECONDARY OR HIGHER","WIDOWED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",160,60
"MALE",52,"POST-SECONDARY OR HIGHER","MARRIED",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","ACTIVE",180,100
"MALE",48,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"YES","NO","NO","NONE",175,90
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",10,"NO","NO","YES","ACTIVE",165,70
"MALE",57,"SECONDARY","MARRIED",800,"PLEASED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","NONE",173,75
"MALE",64,"SECONDARY","WIDOWED",4000,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",14,"YES","NO","YES","ACTIVE",170,75
"MALE",55,"POST-SECONDARY OR HIGHER","MARRIED",2800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","ACTIVE",172,89
"FEMALE",64,"VOCATIONAL/GRAMMAR","WIDOWED",4200,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",164,92
"FEMALE",58,"VOCATIONAL/GRAMMAR","MARRIED",1110,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",160,75
"FEMALE",57,"SECONDARY","DIVORCED",1500,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",6,"YES","NO","NO","NONE",164,75
"MALE",44,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",172,66
"FEMALE",64,"SECONDARY","MARRIED",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",165,62
"MALE",51,"PRIMARY/NO EDUCATION","SINGLE",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","NO","NO","NONE",167,68
"FEMALE",86,"PRIMARY/NO EDUCATION","DIVORCED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",162,72
"FEMALE",30,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",4,"YES","NO","NO","NONE",160,55
"MALE",23,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","ACTIVE",176,78
"MALE",76,"POST-SECONDARY OR HIGHER","MARRIED",2500,"MOSTLY DISSATISFIED","MOST PEOPLE CAN BE TRUSTED",12,"NO","NO","NO","NONE",170,90
"MALE",63,"SECONDARY","MARRIED",1700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",183,120
"FEMALE",31,"SECONDARY","SINGLE",500,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",160,67
"MALE",77,"VOCATIONAL/GRAMMAR","MARRIED",1100,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",176,78
"FEMALE",63,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","NONE",162,78
"FEMALE",39,"SECONDARY","MARRIED",1450,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",165,57
"FEMALE",54,"SECONDARY","MARRIED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",163,64
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",165,47
"FEMALE",42,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",179,80
"MALE",22,"SECONDARY","SINGLE",0,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","YES","ACTIVE",170,68
"MALE",35,"VOCATIONAL/GRAMMAR","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",182,115
"MALE",59,"POST-SECONDARY OR HIGHER","MARRIED",2100,"TERRIBLE","ONE CAN`T BE TOO CAREFUL",20,"NO","YES","NO","NONE",182,107
"MALE",74,"PRIMARY/NO EDUCATION","SINGLE",1100,"MIXED","IT`S DIFFICULT TO TELL",4,"NO","NO","NO","NONE",170,64
"FEMALE",60,"VOCATIONAL/GRAMMAR","MARRIED",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",160,83
"FEMALE",22,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","ACTIVE",160,60
"MALE",35,"VOCATIONAL/GRAMMAR","SINGLE",1750,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",176,70
"FEMALE",62,"PRIMARY/NO EDUCATION","WIDOWED",1260,"PLEASED","IT`S DIFFICULT TO TELL",9,"NO","NO","NO","NONE",158,76
"MALE",49,"POST-SECONDARY OR HIGHER","MARRIED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",173,70
"MALE",39,"SECONDARY","MARRIED",1200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",172,67
"FEMALE",26,"POST-SECONDARY OR HIGHER","SINGLE",3100,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","ACTIVE",164,50
"FEMALE",54,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",169,80
"FEMALE",41,"VOCATIONAL/GRAMMAR","MARRIED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",160,62
"FEMALE",53,"VOCATIONAL/GRAMMAR","WIDOWED",1800,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",164,80
"MALE",60,"SECONDARY","MARRIED",800,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",180,112
"FEMALE",37,"SECONDARY","MARRIED",1500,"PLEASED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","NONE",165,65
"MALE",20,"SECONDARY","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","PASSIVE",174,70
"FEMALE",25,"POST-SECONDARY OR HIGHER","MARRIED",4500,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","PASSIVE",155,55
"MALE",40,"VOCATIONAL/GRAMMAR","MARRIED",2200,"PLEASED","IT`S DIFFICULT TO TELL",5,"NO","NO","NO","NONE",178,100
