"sex","age","edu","marital","income","ls","trust","nofriend","smoke","alcabuse","wkabint","englang","height","weight"
"FEMALE",61,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",15,"NO","NO","NO","NONE",164,68
"MALE",48,"PRIMARY/NO EDUCATION","SINGLE",1200,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",174,82
"MALE",35,"VOCATIONAL/GRAMMAR","MARRIED",1700,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",186,80
"FEMALE",72,"SECONDARY","WIDOWED",950,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",20,"NO","NO","NO","NONE",163,70
"MALE",46,"POST-SECONDARY OR HIGHER","MARRIED",9000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","ACTIVE",183,98
"MALE",82,"PRIMARY/NO EDUCATION","WIDOWED",910,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",160,63
"FEMALE",72,"PRIMARY/NO EDUCATION","DIVORCED",820,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,60
"FEMALE",54,"POST-SECONDARY OR HIGHER","SINGLE",3400,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",152,54
"MALE",64,"VOCATIONAL/GRAMMAR","MARRIED",2200,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",165,95
"FEMALE",34,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",3,"NO","NO","NO","PASSIVE",162,90
"MALE",26,"SECONDARY","MARRIED",1700,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","ACTIVE",175,75
"MALE",45,"POST-SECONDARY OR HIGHER","MARRIED",3300,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",186,100
"MALE",35,"POST-SECONDARY OR HIGHER","MARRIED",2800,"DELIGHTED","IT`S DIFFICULT TO TELL",6,"YES","NO","NO","ACTIVE",178,83
"FEMALE",43,"SECONDARY","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,78
"FEMALE",64,"PRIMARY/NO EDUCATION","WIDOWED",1202,"MIXED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",156,60
"MALE",47,"VOCATIONAL/GRAMMAR","MARRIED",0,"MIXED","IT`S DIFFICULT TO TELL",10,"YES","NO","NO","NONE",175,83
"FEMALE",79,"SECONDARY","MARRIED",1050,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",166,65
"FEMALE",88,"PRIMARY/NO EDUCATION","WIDOWED",1950,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",1,"NO","NO","NO","NONE",165,85
"MALE",68,"PRIMARY/NO EDUCATION","MARRIED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",170,108
"FEMALE",37,"POST-SECONDARY OR HIGHER","SINGLE",4000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"YES","NO","NO","ACTIVE",167,65
"FEMALE",20,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",165,50
"FEMALE",21,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",5,"NO","YES","NO","ACTIVE",175,52
"FEMALE",62,"VOCATIONAL/GRAMMAR","MARRIED",600,"PLEASED","MOST PEOPLE CAN BE TRUSTED",8,"YES","NO","NO","NONE",165,90
"MALE",22,"SECONDARY","SINGLE",0,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","PASSIVE",180,65
"FEMALE",57,"SECONDARY","MARRIED",1547,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",0,"YES","NO","NO","NONE",158,59
"FEMALE",26,"POST-SECONDARY OR HIGHER","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","ACTIVE",165,53
"MALE",49,"VOCATIONAL/GRAMMAR","MARRIED",4400,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",176,89
"MALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","IT`S DIFFICULT TO TELL",20,"NO","NO","NO","PASSIVE",184,70
"FEMALE",77,"SECONDARY","WIDOWED",1400,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",167,71
"MALE",44,"VOCATIONAL/GRAMMAR","MARRIED",2380,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"YES","NO","YES","NONE",164,83
"MALE",69,"PRIMARY/NO EDUCATION","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","NONE",165,70
"MALE",63,"SECONDARY","MARRIED",2650,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",164,72
"MALE",41,"SECONDARY","MARRIED",3300,"PLEASED","MOST PEOPLE CAN BE TRUSTED",5,"NO","NO","NO","NONE",170,78
"FEMALE",50,"VOCATIONAL/GRAMMAR","SINGLE",650,"MIXED","ONE CAN`T BE TOO CAREFUL",1,"YES","YES","NO","NONE",158,65
"FEMALE",24,"VOCATIONAL/GRAMMAR","SINGLE",600,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","YES","NONE",172,72
"MALE",47,"PRIMARY/NO EDUCATION","SINGLE",800,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",1,"YES","YES","NO","NONE",172,82
"FEMALE",27,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","ACTIVE",160,55
"FEMALE",42,"SECONDARY","MARRIED",1200,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",160,80
"MALE",39,"VOCATIONAL/GRAMMAR","MARRIED",1370,"MIXED","MOST PEOPLE CAN BE TRUSTED",10,"YES","NO","YES","NONE",176,85
"MALE",61,"PRIMARY/NO EDUCATION","MARRIED",700,"MIXED","ONE CAN`T BE TOO CAREFUL",8,"YES","NO","NO","NONE",176,76
"FEMALE",32,"SECONDARY","MARRIED",2200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",165,60
"FEMALE",62,"PRIMARY/NO EDUCATION","MARRIED",750,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",166,73
"FEMALE",46,"VOCATIONAL/GRAMMAR","MARRIED",700,"TERRIBLE","ONE CAN`T BE TOO CAREFUL",0,"NO","NO","NO","NONE",165,62
"MALE",23,"VOCATIONAL/GRAMMAR","SINGLE",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","PASSIVE",176,80
"MALE",22,"VOCATIONAL/GRAMMAR","SINGLE",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","PASSIVE",175,73
"FEMALE",53,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",160,75
"FEMALE",61,"SECONDARY","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",161,109
"FEMALE",65,"SECONDARY","WIDOWED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",164,80
"FEMALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","ACTIVE",154,40
"FEMALE",54,"POST-SECONDARY OR HIGHER","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",164,90
"FEMALE",76,"PRIMARY/NO EDUCATION","WIDOWED",1000,"PLEASED","IT`S DIFFICULT TO TELL",0,"NO","NO","NO","NONE",158,58
"MALE",79,"POST-SECONDARY OR HIGHER","MARRIED",2883,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",171,71
"FEMALE",85,"PRIMARY/NO EDUCATION","MARRIED",820,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",150,60
"FEMALE",71,"PRIMARY/NO EDUCATION","WIDOWED",600,"MOSTLY DISSATISFIED","IT`S DIFFICULT TO TELL",0,"NO","NO","NO","NONE",150,70
"FEMALE",62,"VOCATIONAL/GRAMMAR","MARRIED",700,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",170,86
"FEMALE",27,"POST-SECONDARY OR HIGHER","MARRIED",1200,"DELIGHTED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","ACTIVE",168,82
"FEMALE",22,"SECONDARY","SINGLE",400,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",170,98
"FEMALE",45,"VOCATIONAL/GRAMMAR","DIVORCED",1500,"PLEASED","IT`S DIFFICULT TO TELL",10,"NO","NO","NO","NONE",150,58
"MALE",23,"SECONDARY","SINGLE",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","ACTIVE",173,68
"FEMALE",44,"SECONDARY","MARRIED",950,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","PASSIVE",160,70
"FEMALE",61,"SECONDARY","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","PASSIVE",156,70
"FEMALE",35,"POST-SECONDARY OR HIGHER","MARRIED",400,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","PASSIVE",168,70
"MALE",58,"PRIMARY/NO EDUCATION","MARRIED",3800,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",170,78
"FEMALE",36,"PRIMARY/NO EDUCATION","MARRIED",1100,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",168,53
"FEMALE",25,"SECONDARY","SINGLE",1121,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","ACTIVE",163,62
"MALE",45,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","YES","ACTIVE",171,75
"FEMALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","PASSIVE",168,68
"FEMALE",26,"POST-SECONDARY OR HIGHER","SINGLE",1750,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",168,52
"MALE",53,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",164,83
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",168,48
"FEMALE",21,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","ACTIVE",172,63
"FEMALE",33,"SECONDARY","MARRIED",4500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","NONE",158,49
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",8,"NO","NO","NO","PASSIVE",172,60
"MALE",28,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","PASSIVE",178,85
"FEMALE",17,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",1,"NO","NO","NO","PASSIVE",158,49
"MALE",69,"PRIMARY/NO EDUCATION","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",178,75
"MALE",18,"VOCATIONAL/GRAMMAR","SINGLE",139,"PLEASED","IT`S DIFFICULT TO TELL",50,"NO","NO","YES","PASSIVE",175,100
"MALE",63,"SECONDARY","WIDOWED",1400,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",165,70
"FEMALE",53,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",164,74
"MALE",20,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","YES","NO","NONE",170,80
"MALE",64,"VOCATIONAL/GRAMMAR","MARRIED",1650,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",172,71
"FEMALE",56,"SECONDARY","MARRIED",1750,"PLEASED","ONE CAN`T BE TOO CAREFUL",7,"NO","NO","NO","PASSIVE",163,100
"MALE",73,"SECONDARY","MARRIED",1300,"MIXED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",178,94
"FEMALE",68,"PRIMARY/NO EDUCATION","MARRIED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",168,87
"FEMALE",36,"SECONDARY","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","PASSIVE",164,70
"MALE",17,"PRIMARY/NO EDUCATION","SINGLE",0,"PLEASED","IT`S DIFFICULT TO TELL",15,"NO","NO","NO","PASSIVE",170,65
"FEMALE",37,"VOCATIONAL/GRAMMAR","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,65
"FEMALE",30,"POST-SECONDARY OR HIGHER","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",165,70
"MALE",65,"VOCATIONAL/GRAMMAR","MARRIED",2200,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",167,85
"FEMALE",28,"SECONDARY","SINGLE",3900,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",8,"NO","NO","NO","PASSIVE",165,67
"FEMALE",35,"SECONDARY","MARRIED",2000,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","PASSIVE",178,62
"FEMALE",32,"SECONDARY","MARRIED",1000,"MIXED","ONE CAN`T BE TOO CAREFUL",0,"NO","YES","NO","NONE",160,80
"MALE",27,"POST-SECONDARY OR HIGHER","SINGLE",2000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","ACTIVE",180,85
"MALE",72,"SECONDARY","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","NONE",170,70
"MALE",78,"PRIMARY/NO EDUCATION","MARRIED",970,"PLEASED","MOST PEOPLE CAN BE TRUSTED",1,"NO","NO","NO","NONE",170,90
"FEMALE",54,"VOCATIONAL/GRAMMAR","DIVORCED",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","NONE",164,58
"FEMALE",64,"VOCATIONAL/GRAMMAR","MARRIED",900,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",158,78
"MALE",75,"SECONDARY","WIDOWED",1509,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","NO","NONE",161,66
"FEMALE",35,"POST-SECONDARY OR HIGHER","DIVORCED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","YES","ACTIVE",155,52
"MALE",59,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","MOST PEOPLE CAN BE TRUSTED",2,"YES","NO","NO","NONE",180,67
"FEMALE",63,"PRIMARY/NO EDUCATION","WIDOWED",0,"PLEASED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",150,70
"FEMALE",57,"VOCATIONAL/GRAMMAR","MARRIED",560,"MIXED","IT`S DIFFICULT TO TELL",0,"NO","NO","NO","NONE",165,90
"FEMALE",81,"PRIMARY/NO EDUCATION","MARRIED",650,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",158,65
"MALE",33,"SECONDARY","SINGLE",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",20,"NO","NO","YES","NONE",182,86
"FEMALE",67,"POST-SECONDARY OR HIGHER","SINGLE",1750,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"YES","NO","NO","PASSIVE",150,61
"MALE",63,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",182,112
"MALE",59,"PRIMARY/NO EDUCATION","MARRIED",800,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",176,102
"FEMALE",65,"SECONDARY","MARRIED",700,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",154,72
"MALE",51,"VOCATIONAL/GRAMMAR","MARRIED",1100,"PLEASED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",117,84
"FEMALE",76,"SECONDARY","WIDOWED",810,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",155,59
"MALE",50,"SECONDARY","MARRIED",2000,"PLEASED","MOST PEOPLE CAN BE TRUSTED",30,"NO","NO","NO","NONE",169,98
"MALE",80,"VOCATIONAL/GRAMMAR","MARRIED",1330,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"YES","NO","NO","NONE",179,80
"FEMALE",58,"POST-SECONDARY OR HIGHER","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","PASSIVE",162,110
"FEMALE",51,"PRIMARY/NO EDUCATION","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",165,60
"FEMALE",48,"VOCATIONAL/GRAMMAR","MARRIED",612,"PLEASED","ONE CAN`T BE TOO CAREFUL",20,"YES","NO","NO","NONE",166,63
"FEMALE",79,"SECONDARY","WIDOWED",1600,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",170,74
"MALE",42,"POST-SECONDARY OR HIGHER","MARRIED",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","PASSIVE",180,95
"FEMALE",33,"SECONDARY","MARRIED",0,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",6,"NO","NO","NO","NONE",168,62
"MALE",71,"POST-SECONDARY OR HIGHER","MARRIED",3000,"DELIGHTED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","ACTIVE",170,74
"MALE",63,"VOCATIONAL/GRAMMAR","MARRIED",1900,"PLEASED","MOST PEOPLE CAN BE TRUSTED",9,"YES","NO","NO","NONE",165,80
"MALE",77,"PRIMARY/NO EDUCATION","MARRIED",900,"PLEASED","ONE CAN`T BE TOO CAREFUL",0,"YES","NO","NO","NONE",170,90
"FEMALE",51,"POST-SECONDARY OR HIGHER","MARRIED",1500,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",3,"NO","NO","NO","NONE",158,62
"FEMALE",61,"PRIMARY/NO EDUCATION","MARRIED",740,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",160,65
"MALE",55,"VOCATIONAL/GRAMMAR","MARRIED",1500,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",0,"NO","YES","NO","NONE",171,90
"FEMALE",24,"SECONDARY","SINGLE",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","YES","ACTIVE",160,49
"FEMALE",20,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",15,"NO","NO","NO","PASSIVE",167,65
"MALE",22,"SECONDARY","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",30,"NO","NO","YES","PASSIVE",181,78
"MALE",37,"SECONDARY","SINGLE",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"YES","NO","NO","NONE",176,76
"FEMALE",31,"PRIMARY/NO EDUCATION","MARRIED",0,"PLEASED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",158,62
"FEMALE",51,"VOCATIONAL/GRAMMAR","DIVORCED",520,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",160,60
"FEMALE",68,"PRIMARY/NO EDUCATION","MARRIED",750,"MIXED","IT`S DIFFICULT TO TELL",6,"NO","NO","NO","NONE",160,75
"MALE",76,"PRIMARY/NO EDUCATION","MARRIED",900,"MIXED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","NO","NONE",180,80
"FEMALE",51,"SECONDARY","MARRIED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",13,"NO","NO","NO","NONE",165,50
"MALE",21,"SECONDARY","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",7,"NO","NO","YES","ACTIVE",172,89
"FEMALE",62,"PRIMARY/NO EDUCATION","MARRIED",1110,"MIXED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",162,73
"MALE",33,"VOCATIONAL/GRAMMAR","MARRIED",1000,"PLEASED","ONE CAN`T BE TOO CAREFUL",8,"NO","NO","NO","PASSIVE",186,90
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","PASSIVE",172,90
"FEMALE",54,"VOCATIONAL/GRAMMAR","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",18,"NO","NO","NO","NONE",164,88
"MALE",56,"VOCATIONAL/GRAMMAR","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",176,76
"MALE",65,"PRIMARY/NO EDUCATION","MARRIED",610,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",2,"YES","YES","NO","NONE",172,67
"FEMALE",64,"SECONDARY","WIDOWED",1800,"PLEASED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",156,56
"FEMALE",25,"POST-SECONDARY OR HIGHER","SINGLE",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",162,80
"FEMALE",52,"VOCATIONAL/GRAMMAR","MARRIED",1500,"MIXED","ONE CAN`T BE TOO CAREFUL",30,"YES","NO","NO","NONE",164,80
"FEMALE",26,"POST-SECONDARY OR HIGHER","SINGLE",2500,"PLEASED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","ACTIVE",174,70
"MALE",36,"POST-SECONDARY OR HIGHER","MARRIED",3300,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",12,"NO","YES","NO","PASSIVE",186,93
"FEMALE",74,"PRIMARY/NO EDUCATION","WIDOWED",698,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"NO","NO","NO","NONE",165,75
"FEMALE",40,"VOCATIONAL/GRAMMAR","MARRIED",1500,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"YES","NO","NO","NONE",185,90
"MALE",54,"VOCATIONAL/GRAMMAR","WIDOWED",1800,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",180,90
"MALE",19,"VOCATIONAL/GRAMMAR","SINGLE",0,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","ACTIVE",175,72
"MALE",46,"PRIMARY/NO EDUCATION","DIVORCED",0,"MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL",2,"YES","YES","YES","NONE",177,69
"FEMALE",53,"SECONDARY","MARRIED",1800,"MIXED","ONE CAN`T BE TOO CAREFUL",2,"NO","NO","NO","NONE",165,70
"FEMALE",25,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","ACTIVE",164,54
"MALE",20,"VOCATIONAL/GRAMMAR","SINGLE",310,"MOSTLY SATISFIED","IT`S DIFFICULT TO TELL",2,"NO","NO","NO","NONE",178,70
"FEMALE",40,"POST-SECONDARY OR HIGHER","DIVORCED",3000,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",4,"NO","NO","NO","ACTIVE",168,84
"FEMALE",56,"PRIMARY/NO EDUCATION","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",1,"NO","NO","NO","NONE",163,90
"MALE",52,"VOCATIONAL/GRAMMAR","SINGLE",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",190,85
"MALE",52,"SECONDARY","MARRIED",500,"PLEASED","IT`S DIFFICULT TO TELL",20,"YES","NO","NO","NONE",184,87
"MALE",54,"SECONDARY","MARRIED",0,"MIXED","ONE CAN`T BE TOO CAREFUL",12,"NO","NO","NO","NONE",168,96
"MALE",31,"SECONDARY","MARRIED",1200,"PLEASED","ONE CAN`T BE TOO CAREFUL",2,"NO","YES","NO","ACTIVE",173,80
"FEMALE",65,"SECONDARY","MARRIED",1300,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",10,"NO","NO","NO","NONE",152,70
"MALE",31,"VOCATIONAL/GRAMMAR","SINGLE",4500,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",176,80
"FEMALE",57,"POST-SECONDARY OR HIGHER","SINGLE",1450,"MIXED","MOST PEOPLE CAN BE TRUSTED",2,"NO","NO","NO","NONE",159,53
"FEMALE",18,"VOCATIONAL/GRAMMAR","SINGLE",700,"MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED",10,"NO","NO","NO","PASSIVE",160,50
"FEMALE",65,"SECONDARY","MARRIED",1300,"PLEASED","MOST PEOPLE CAN BE TRUSTED",10,"YES","NO","NO","NONE",165,85
"MALE",60,"VOCATIONAL/GRAMMAR","MARRIED",900,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",6,"NO","NO","YES","NONE",164,65
"FEMALE",40,"SECONDARY","MARRIED",1000,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",5,"NO","NO","NO","NONE",170,70
"FEMALE",47,"SECONDARY","MARRIED",0,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",4,"NO","NO","NO","NONE",162,79
"MALE",42,"SECONDARY","MARRIED",3000,"PLEASED","ONE CAN`T BE TOO CAREFUL",4,"YES","NO","NO","NONE",188,105
"FEMALE",57,"PRIMARY/NO EDUCATION","MARRIED",250,"MIXED","ONE CAN`T BE TOO CAREFUL",3,"YES","NO","NO","NONE",160,62
"MALE",23,"POST-SECONDARY OR HIGHER","SINGLE",1600,"MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL",9,"YES","NO","NO","ACTIVE",182,87
